fd,seed,unit,bin,median_abs_s,n
FD004,4,45,2,0.4642714529317998,15
FD004,4,45,3,0.06530405092433247,14
FD004,4,45,4,0.645871373078319,15
FD004,4,45,5,0.9801883266108773,15
FD004,4,45,6,0.6450404083510708,14
FD004,4,45,7,0.9277584732738505,15
FD004,4,45,8,0.603693700240949,15
FD004,4,45,9,0.5303789886600441,15
FD004,4,179,0,0.5393608722922827,40
FD004,4,179,1,0.6657591683847319,40
FD004,4,179,2,0.7669902256896756,41
FD004,4,179,3,1.31338597677256,40
FD004,4,179,4,3.1224987570958525,41
FD004,4,179,5,0.7852997945955871,41
FD004,4,179,6,0.48569942156810153,40
FD004,4,179,7,0.7472758258016285,40
FD004,4,179,8,0.6222402710243371,41
FD004,4,179,9,0.48549655710805933,41
FD004,4,165,0,0.8398084965900503,22
FD004,4,165,1,0.840036187797165,22
FD004,4,165,2,0.8077161291530599,23
FD004,4,165,3,0.8220169775281445,22
FD004,4,165,4,0.7704284328203312,23
FD004,4,165,5,0.3579222626155033,23
FD004,4,165,6,0.49016231295996354,22
FD004,4,165,7,0.7119688159555276,22
FD004,4,165,8,0.5255369182266029,23
FD004,4,165,9,0.7562986956673564,23
FD004,4,244,0,0.7400273390447576,23
FD004,4,244,1,1.040071247778892,24
FD004,4,244,2,1.0133335410616222,24
FD004,4,244,3,0.9866300258500303,23
FD004,4,244,4,1.2751429579535563,24
FD004,4,244,5,0.792348250623729,24
FD004,4,244,6,0.6236074444489715,23
FD004,4,244,7,0.21939345497374624,24
FD004,4,244,8,0.10048308949423898,24
FD004,4,244,9,0.4499673703935374,24
FD004,4,58,0,0.35569033807113415,25
FD004,4,58,1,0.5420852169891165,25
FD004,4,58,2,0.39292738119279524,25
FD004,4,58,3,0.4395960088733445,25
FD004,4,58,4,0.6146693674245157,25
FD004,4,58,5,0.36770275627778864,25
FD004,4,58,6,0.8306589310895285,25
FD004,4,58,7,1.2741423982930495,25
FD004,4,58,8,1.1047760883938156,25
FD004,4,58,9,1.0597706523458248,26
FD004,4,247,0,0.18738677392044256,18
FD004,4,247,1,0.4380741872818809,18
FD004,4,247,2,0.2203284116399324,18
FD004,4,247,3,0.6369401851633767,18
FD004,4,247,4,2.82713835732761,18
FD004,4,247,5,3.2346367446498863,18
FD004,4,247,6,4.7893464713214104,18
FD004,4,247,7,1.8377449544623379,18
FD004,4,247,8,2.217901038858672,18
FD004,4,247,9,1.2353998979773957,19
FD004,4,56,0,0.888578370126772,31
FD004,4,56,1,1.0100506890052474,32
FD004,4,56,2,1.1298937209988682,32
FD004,4,56,3,1.0179920869995365,31
FD004,4,56,4,1.354784395714291,32
FD004,4,56,5,1.5805590949454777,32
FD004,4,56,6,1.2688036555820088,31
FD004,4,56,7,1.0211632024730155,32
FD004,4,56,8,0.5641174136826866,32
FD004,4,56,9,0.27000223485812447,32
FD004,4,95,0,0.4204408690698733,20
FD004,4,95,1,0.47107566746191465,21
FD004,4,95,2,0.5245804795073375,21
FD004,4,95,3,0.5353098942692713,21
FD004,4,95,4,0.44471156327675054,21
FD004,4,95,5,0.9667453699420069,21
FD004,4,95,6,1.293040832772054,21
FD004,4,95,7,1.1521904476988811,21
FD004,4,95,8,1.8502647137365262,21
FD004,4,95,9,0.8606926724270877,21
FD004,4,110,0,0.5557624633027899,15
FD004,4,110,1,1.184356082323974,16
FD004,4,110,2,0.10751353257319526,15
FD004,4,110,3,0.4180279344930613,16
FD004,4,110,4,0.8104525776789189,15
FD004,4,110,5,0.7767678432944469,16
FD004,4,110,6,1.4338592529723724,16
FD004,4,110,7,1.7857660836572387,15
FD004,4,110,8,1.4100372868966318,16
FD004,4,110,9,0.8435196526574598,16
FD004,4,104,0,0.2928672447642981,17
FD004,4,104,1,0.19466353837224598,17
FD004,4,104,2,0.3662278364490273,17
FD004,4,104,3,0.7061096115630621,18
FD004,4,104,4,2.3125701310434112,17
FD004,4,104,5,1.9102743865549265,17
FD004,4,104,6,2.338693355221233,18
FD004,4,104,7,2.0231355101665156,17
FD004,4,104,8,1.8887709438779667,17
FD004,4,104,9,0.8958666995500011,18
FD004,4,59,0,1.4868940749755897,14
FD004,4,59,1,1.150120703790741,15
FD004,4,59,2,0.1847806021816607,15
FD004,4,59,3,0.19204030189287874,14
FD004,4,59,4,1.0222772722053544,15
FD004,4,59,5,1.471717631935741,15
FD004,4,59,6,1.3278945590244682,14
FD004,4,59,7,1.8383825550348616,15
FD004,4,59,8,1.0418499153072331,15
FD004,4,59,9,0.8805643826877985,15
FD004,4,138,0,0.8670966422173148,14
FD004,4,138,1,1.001854878330311,15
FD004,4,138,2,0.8702727320059771,15
FD004,4,138,3,0.11340149771195374,15
FD004,4,138,4,0.45080514005044536,14
FD004,4,138,5,0.6242817596467933,15
FD004,4,138,6,0.7318176437091661,15
FD004,4,138,7,1.7336362262544411,15
FD004,4,138,8,0.8482253526939346,15
FD004,4,138,9,0.7677094104879139,15
FD004,4,51,0,0.5569397745439698,25
FD004,4,51,1,0.5579605916800913,25
FD004,4,51,2,0.6784480822765178,26
FD004,4,51,3,0.6715679470620933,25
FD004,4,51,4,0.7398714293210626,26
FD004,4,51,5,0.30775771420943976,26
FD004,4,51,6,0.33855558561647014,25
FD004,4,51,7,0.7363045217508323,25
FD004,4,51,8,1.3471329773028455,26
FD004,4,51,9,0.7981008164521418,26
FD004,4,201,0,0.8772143696237398,34
FD004,4,201,1,0.801858132361228,35
FD004,4,201,2,0.8277225561164105,35
FD004,4,201,3,0.990593244393803,35
FD004,4,201,4,1.007233892751362,34
FD004,4,201,5,1.0873892063043484,35
FD004,4,201,6,1.1006726579272494,35
FD004,4,201,7,1.2833961361000228,35
FD004,4,201,8,0.7883930703890049,35
FD004,4,201,9,0.45827906575635324,35
FD004,4,88,0,0.3106671045368639,35
FD004,4,88,1,0.2739434625736723,36
FD004,4,88,2,0.24334233866686683,36
FD004,4,88,3,0.2782251211705694,36
FD004,4,88,4,0.3125733293402132,35
FD004,4,88,5,0.34031987971426425,36
FD004,4,88,6,0.41437873414911,36
FD004,4,88,7,0.3801810238211567,36
FD004,4,88,8,1.0323430985521702,36
FD004,4,88,9,0.65542584663793,36
FD004,4,105,0,0.966378115835764,13
FD004,4,105,1,0.45038993336146255,14
FD004,4,105,2,0.4758564933448984,15
FD004,4,105,3,1.01247140451401,13
FD004,4,105,4,1.06669385845387,14
FD004,4,105,5,1.3167944410428625,15
FD004,4,105,6,1.6138195036252383,14
FD004,4,105,7,1.50145582613261,13
FD004,4,105,8,1.6604714662554425,14
FD004,4,105,9,1.099980885489574,15
FD004,4,130,0,0.7013944992780474,13
FD004,4,130,1,0.5433816488480372,14
FD004,4,130,2,1.0336195687302898,13
FD004,4,130,3,0.5479715340208687,14
FD004,4,130,4,1.2172187936947705,13
FD004,4,130,5,1.5127688674171562,14
FD004,4,130,6,1.4300989121861423,14
FD004,4,130,7,1.8474361571456535,13
FD004,4,130,8,2.004129587798728,14
FD004,4,130,9,0.9371123894360451,14
FD004,4,198,0,0.8263168966673826,13
FD004,4,198,1,0.26677004381819047,13
FD004,4,198,2,0.36409543708051856,14
FD004,4,198,3,0.5724257426149157,13
FD004,4,198,4,1.0469449323356372,13
FD004,4,198,5,1.3446373486039382,14
FD004,4,198,6,0.8449174676197292,13
FD004,4,198,7,1.182259683558652,14
FD004,4,198,8,0.6206892080796047,13
FD004,4,198,9,0.7989260021047229,14
FD004,4,184,0,0.6282111968880438,34
FD004,4,184,1,0.7088194984655998,35
FD004,4,184,2,0.8508729610015173,35
FD004,4,184,3,0.7195957722344793,35
FD004,4,184,4,1.3860367341947273,35
FD004,4,184,5,1.5714084117958134,35
FD004,4,184,6,1.6601327702588844,35
FD004,4,184,7,2.662190043816948,35
FD004,4,184,8,1.85612104601417,35
FD004,4,184,9,0.7185367470737548,35
FD004,4,175,0,0.5960417017292564,12
FD004,4,175,1,0.46750043996736995,13
FD004,4,175,2,0.18560280138134608,12
FD004,4,175,3,0.5549948750183843,13
FD004,4,175,4,0.42829255604112715,12
FD004,4,175,5,1.208212217500698,13
FD004,4,175,6,0.5134541167792872,13
FD004,4,175,7,0.8003262267996937,12
FD004,4,175,8,1.041671422427372,13
FD004,4,175,9,0.7949782503619832,13
FD004,4,123,0,0.8870027944300525,19
FD004,4,123,1,0.7065512052933213,20
FD004,4,123,2,1.0527216752743986,19
FD004,4,123,3,0.9234443616743329,20
FD004,4,123,4,0.409509506090274,19
FD004,4,123,5,0.41109574639856916,20
FD004,4,123,6,0.15074415994437157,20
FD004,4,123,7,0.19896123764853063,19
FD004,4,123,8,0.10223468628042331,20
FD004,4,123,9,0.29954799437761337,20
